Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_Oscar_bestdirector,Nom_DGA,Nom_BAFTA,Win_DGA,Win_BAFTA,Nom_GoldenGlobe_bestcomedy,Nom_GoldenGlobe_bestdrama,Win_GoldenGlobe_bestcomedy,Win_GoldenGlobe_bestdrama,Genre_action,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_war,Genre_filmnoir,Genre_thriller,Genre_adventure,Genre_family,Genre_sport,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Nowin_PGA,Win_PGA,Nonom_PGA,Nom_PGA
Picture,Secrets and Lies,Secrets & Lies,0,1997,8,2/28/1997,91,94,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,Shine,Shine,0,1997,7.7,2/14/1997,90,91,7,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Titanic,Titanic,1,1998,7.7,12/19/1997,69,88,15,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
Picture,As Good as It Gets,As Good as It Gets,0,1998,7.7,12/25/1997,86,86,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Full Monty,The Full Monty,0,1998,7.2,9/19/1997,79,95,4,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
Picture,Good Will Hunting,Good Will Hunting,0,1998,8.3,1/9/1998,94,97,8,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,L.A. Confidential,L.A. Confidential,0,1998,7.3,9/1/2003,94,99,9,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,Shakespeare in Love,Shakespeare in Love,1,1999,7.2,1/8/1999,80,92,13,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Elizabeth,Elizabeth,0,1999,7.5,2/19/1999,86,82,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Life Is Beautiful,Life Is Beautiful,0,1999,8.6,2/12/1999,96,80,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
Picture,Saving Private Ryan,Saving Private Ryan,0,1999,8.6,7/24/1998,95,92,11,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,The Thin Red Line,The Thin Red Line,0,1999,7.6,1/15/1999,80,78,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,American Beauty,American Beauty,1,2000,8.4,10/1/1999,93,88,8,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,The Cider House Rules,The Cider House Rules,0,2000,7.4,1/7/2000,77,71,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Green Mile,The Green Mile,0,2000,8.5,12/10/1999,94,80,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
Picture,The Insider,The Insider,0,2000,7.9,11/5/1999,90,96,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Sixth Sense,The Sixth Sense,0,2000,8.1,8/6/1999,89,85,6,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Gladiator,Gladiator,1,2001,8.5,5/5/2000,87,76,12,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,Chocolat,Chocolat,0,2001,7.3,1/19/2001,83,63,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
Picture,"Crouching Tiger, Hidden Dragon (Wo hu cang long)","Crouching Tiger, Hidden Dragon",0,2001,7.9,1/12/2001,86,97,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,Erin Brockovich,Erin Brockovich,0,2001,7.3,3/17/2000,80,84,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Traffic,Traffic,0,2001,7.6,1/5/2001,85,92,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
Picture,A Beautiful Mind,A Beautiful Mind,1,2002,8.2,1/4/2002,93,75,8,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,Gosford Park,Gosford Park,0,2002,7.3,1/18/2002,78,86,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
Picture,In the Bedroom,In the Bedroom,0,2002,7.5,2/8/2002,81,93,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
Picture,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2002,8.8,12/19/2001,95,91,12,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,Moulin Rouge!,Moulin Rouge!,0,2002,7.6,6/1/2001,89,76,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
Picture,Chicago,Chicago,1,2003,7.2,1/24/2003,83,86,12,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,Gangs of New York,Gangs of New York,0,2003,7.5,12/20/2002,81,75,9,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Hours,The Hours,0,2003,7.6,2/14/2003,84,81,9,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
Picture,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0,2003,8.7,12/18/2002,95,96,6,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,The Pianist,The Pianist,0,2003,8.5,3/28/2003,95,96,7,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,1,2004,8.9,12/17/2003,86,95,10,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,Lost in Translation,Lost in Translation,0,2004,7.8,10/3/2003,86,95,4,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,0,2004,7.4,11/14/2003,80,85,10,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,Mystic River,Mystic River,0,2004,8,10/15/2003,89,87,6,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Seabiscuit,Seabiscuit,0,2004,7.3,7/25/2003,76,77,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Million Dollar Baby,Million Dollar Baby,1,2005,8.1,1/28/2005,90,91,7,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Aviator,The Aviator,0,2005,7.5,12/25/2004,79,87,11,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
Picture,Finding Neverland,Finding Neverland,0,2005,7.7,12/17/2004,87,83,7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Ray,Ray,0,2005,7.7,10/29/2004,87,81,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
Picture,Sideways,Sideways,0,2005,7.5,1/21/2005,78,96,5,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
Picture,Crash,Crash,1,2006,7.8,5/6/2005,88,75,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Brokeback Mountain,Brokeback Mountain,0,2006,7.7,1/13/2006,82,87,8,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,Capote,Capote,0,2006,7.4,2/3/2006,81,90,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,"Good Night, and Good Luck","Good Night, and Good Luck",0,2006,7.5,11/4/2005,83,93,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
Picture,Munich,Munich,0,2006,7.6,1/6/2006,83,78,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Departed,The Departed,1,2007,8.5,10/6/2006,94,91,5,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,Babel,Babel,0,2007,7.5,11/10/2006,77,69,7,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Letters from Iwo Jima,Letters from Iwo Jima,0,2007,7.9,2/2/2007,86,91,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Little Miss Sunshine,Little Miss Sunshine,0,2007,7.8,8/18/2006,91,91,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Picture,The Queen,The Queen,0,2007,7.3,11/17/2006,76,97,6,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,No Country for Old Men,No Country for Old Men,1,2008,8.1,11/21/2007,86,93,8,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,Atonement,Atonement,0,2008,7.8,1/11/2008,80,83,7,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Juno,Juno,0,2008,7.5,12/25/2007,88,94,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Michael Clayton,Michael Clayton,0,2008,7.3,10/12/2007,69,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,There Will Be Blood,There Will Be Blood,0,2008,8.1,1/25/2008,86,91,8,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Slumdog Millionaire,Slumdog Millionaire,1,2009,8,12/25/2008,90,92,8,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0,2009,7.8,12/25/2008,80,72,13,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Frost/Nixon,Frost/Nixon,0,2009,7.7,1/23/2009,88,92,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Milk,Milk,0,2009,7.6,1/30/2009,89,94,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Reader,The Reader,0,2009,7.6,1/30/2009,79,61,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Hurt Locker,The Hurt Locker,1,2010,7.6,7/31/2009,84,98,9,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,Avatar,Avatar,0,2010,7.8,12/18/2009,82,83,9,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Blind Side,The Blind Side,0,2010,7.7,11/20/2009,85,66,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,District 9,District 9,0,2010,8,8/14/2009,82,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,An Education,An Education,0,2010,7.3,2/5/2010,80,94,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Inglourious Basterds,Inglourious Basterds,0,2010,8.3,8/21/2009,87,89,8,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Precious,Precious,0,2010,7.3,11/20/2009,81,91,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,A Serious Man,A Serious Man,0,2010,7,11/6/2009,67,89,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Up,Up,0,2010,8.3,5/29/2009,90,98,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Up in the Air,Up in the Air,0,2010,7.4,12/23/2009,79,91,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The King's Speech,The King's Speech,1,2011,8,12/25/2010,92,95,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Picture,127 Hours,127 Hours,0,2011,7.6,1/28/2011,85,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Black Swan,Black Swan,0,2011,8,12/17/2010,84,87,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Fighter,The Fighter,0,2011,7.9,12/17/2010,89,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Inception,Inception,0,2011,8.8,7/16/2010,91,86,8,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Kids Are All Right,The Kids Are All Right,0,2011,7.1,7/30/2010,73,93,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,The Social Network,The Social Network,0,2011,7.7,10/1/2010,86,96,8,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,Toy Story 3,Toy Story 3,0,2011,8.3,6/18/2010,89,99,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,G,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,True Grit,True Grit,0,2011,7.4,6/21/1969,83,90,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Winter's Bone,Winter's Bone,0,2011,7.2,7/16/2010,76,94,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Artist,The Artist,1,2012,7.9,1/20/2012,87,96,10,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,The Descendants,The Descendants,0,2012,7.3,12/9/2011,79,89,5,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Extremely Loud and Incredibly Close,Extremely Loud & Incredibly Close,0,2012,6.9,1/20/2012,61,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Help,The Help,0,2012,8.1,8/10/2011,89,75,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Hugo,Hugo,0,2012,7.5,11/23/2011,78,94,11,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Midnight in Paris,Midnight in Paris,0,2012,7.7,6/10/2011,83,93,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Moneyball,Moneyball,0,2012,7.6,9/23/2011,86,94,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Tree of Life,The Tree of Life,0,2012,6.8,5/17/2011,60,84,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,War Horse,War Horse,0,2012,7.2,12/25/2011,74,76,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Argo,Argo,1,2013,7.7,10/12/2012,90,96,7,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Picture,Amour,Amour,0,2013,7.9,9/20/2012,82,93,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,Beasts of the Southern Wild,Beasts of the Southern Wild,0,2013,7.3,7/5/2012,76,86,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
